ecg,emgz,emg,eda
-0.00091553,0.016479,-0.038757,1.4771
-0.0036621,0.012207,-0.031128,1.4774
-0.022583,0.0018311,-0.022583,1.4767
-0.036316,-0.0039673,-0.0045776,1.4771
-0.032654,-0.0030518,0.0064087,1.4774
-0.027466,-0.007019,0.016174,1.478
-0.039063,-0.012512,0.022888,1.4767
-0.061646,-0.017395,0.023804,1.4764
-0.07019,-0.018616,0.02533,1.4767
-0.061035,-0.014954,0.028076,1.4767
-0.054932,-0.010376,0.024719,1.4767
-0.058289,-0.005188,0.016479,1.4767
-0.067749,-0.0067139,-0.0024414,1.4767
-0.085449,-0.0094604,-0.014343,1.4771
-0.093689,-0.005188,-0.028992,1.4764
-0.085449,0.0054932,-0.048218,1.4771
-0.057983,0.0088501,-0.053101,1.4761
-0.025635,-0.00030518,-0.058594,1.4764
-0.028076,0.0027466,-0.064087,1.4764
-0.074158,0.0021362,-0.052185,1.4771
-0.12787,0.00061035,-0.036621,1.4761
-0.16266,0.0015259,-0.02533,1.4767
-0.16388,0.00061035,-0.014038,1.4767
-0.13855,-0.0039673,-0.0039673,1.4767
-0.10529,-0.015564,0.011597,1.4767
-0.077209,-0.02594,0.018921,1.4764
-0.067139,-0.039063,0.037231,1.4755
-0.07782,-0.031128,0.050049,1.4764
-0.091553,-0.028381,0.052185,1.4761
-0.097656,-0.033264,0.046997,1.4764
-0.092468,-0.022888,0.055237,1.4767
-0.079346,-0.013123,0.025024,1.4755
-0.069275,-0.0097656,-0.013123,1.4761
-0.069885,-0.0085449,-0.020142,1.4755
-0.073242,-0.016479,-0.032349,1.4755
-0.076294,-0.0036621,-0.04364,1.4764
-0.090027,-0.0042725,-0.049133,1.4761
-0.1181,-0.0018311,-0.047607,1.4761
-0.13977,0.0042725,-0.041504,1.4755
-0.1535,0.00091553,-0.032654,1.4758
-0.15961,0.0036621,-0.031128,1.4758
-0.15381,0.00030518,-0.033569,1.4764
-0.14679,-0.0024414,-0.025024,1.4764
-0.14709,-0.0076294,-0.0027466,1.4752
-0.1413,-0.014648,0.0061035,1.4755
-0.11475,-0.014038,0.021973,1.4758
-0.079346,-0.0085449,0.033264,1.4761
-0.050659,-0.015564,0.039368,1.4752
-0.03479,-0.015869,0.041809,1.4761
-0.029907,-0.01709,0.032654,1.4758
-0.027466,-0.020447,0.018311,1.4755
-0.032043,-0.0088501,0.013123,1.4755
-0.049744,-0.010681,-0.0042725,1.4752
-0.078125,-0.0042725,-0.021362,1.4752
-0.10345,-0.0036621,-0.032959,1.4749
-0.12085,-0.0018311,-0.045166,1.4755
-0.13916,0.007019,-0.047607,1.4755
-0.16327,0.0076294,-0.059814,1.4752
-0.18524,0.010681,-0.066833,1.4746
-0.18768,0.012207,-0.072327,1.4749
-0.16449,0.0076294,-0.043335,1.4749
-0.13153,0.014343,-0.036316,1.4758
-0.11261,0.0082397,-0.0079346,1.4752
-0.11505,0.0018311,0.0085449,1.4749
-0.1181,-0.0030518,0.022888,1.4749
-0.11536,-0.0088501,0.036316,1.4752
-0.11261,-0.014954,0.032959,1.4749
-0.11292,-0.016174,0.032654,1.4749
-0.11871,-0.014648,0.037842,1.4752
-0.13367,-0.016479,0.0354,1.4749
-0.15686,-0.020142,0.017395,1.4752
-0.17761,-0.025024,0.013428,1.4749
-0.18555,-0.0177,-0.0094604,1.4752
-0.16876,-0.010986,-0.018616,1.4749
-0.13306,-0.014954,-0.0354,1.4746
-0.089417,-0.0030518,-0.035095,1.4746
-0.057373,-0.0048828,-0.040283,1.4746
-0.050354,-0.0048828,-0.053101,1.4746
-0.063477,-0.0018311,-0.053711,1.4746
-0.083618,-0.0027466,-0.049133,1.4749
-0.083618,-0.0048828,-0.036316,1.4746
-0.05188,0.0039673,-0.028381,1.4749
0.011902,0.0033569,-0.021362,1.4749
0.083923,-0.0018311,-0.0027466,1.4746
0.14374,-0.0024414,0.012512,1.4746
0.177,-0.0061035,0.027161,1.4746
0.20142,-0.0097656,0.039063,1.4752
0.24811,-0.0091553,0.046082,1.474
0.30609,-0.018616,0.04303,1.4749
0.36285,-0.019531,0.030212,1.4743
0.42267,-0.011902,0.024414,1.4743
0.4892,-0.0094604,0.011902,1.474
0.54626,-0.010681,-0.013733,1.4743
0.58258,-0.0094604,-0.032654,1.4746
0.60913,-0.0057983,-0.040894,1.4752
0.65369,0.0039673,-0.050354,1.4743
0.73914,0.0088501,-0.046082,1.4737
0.85236,0.010986,-0.057678,1.474
0.95367,0.0097656,-0.055847,1.4737
1.0297,0.0088501,-0.044861,1.4737
1.1063,0.00061035,-0.04364,1.474
1.1862,-0.0085449,-0.04364,1.4737
1.2589,-0.0094604,-0.030212,1.474
1.2909,-0.0079346,-0.011597,1.4743
1.2753,-0.0021362,0.0085449,1.4737
1.2338,0.00030518,0.019531,1.474
1.1707,-0.0054932,0.030212,1.474
1.0922,-0.0054932,0.02594,1.4743
1.0101,-0.010681,0.031128,1.4734
0.92621,-0.0088501,0.023804,1.474
0.81787,-0.0094604,0.018616,1.4734
0.66101,-0.0042725,0.011292,1.4737
0.46539,-0.0039673,-0.0097656,1.4731
0.26154,-0.0048828,-0.027466,1.4734
0.07019,0.0039673,-0.047913,1.4725
-0.089722,0.0067139,-0.05249,1.4734
-0.18219,0.0088501,-0.057068,1.4731
-0.20233,0.0097656,-0.057373,1.4731
-0.18677,0.013123,-0.064392,1.4734
-0.17883,0.0048828,-0.047607,1.474
-0.19379,-0.0021362,-0.033569,1.4734
-0.23193,-0.0076294,-0.027771,1.4737
-0.28442,-0.0088501,-0.018311,1.4731
-0.33539,-0.012512,0.025024,1.4737
-0.36743,-0.0088501,0.030212,1.4731
-0.3833,-0.010376,0.029907,1.4737
-0.40375,-0.010071,0.019836,1.4737
-0.43518,-0.012512,0.029297,1.4734
-0.46051,-0.0091553,0.031433,1.4737
-0.45868,-0.0015259,0.020447,1.4731
-0.44128,0.0061035,0.012512,1.4731
-0.42206,0.015259,0.0064087,1.4737
-0.4071,0.011597,-0.011292,1.4731
-0.40405,0.014038,-0.020142,1.4731
-0.40314,0.011902,-0.032043,1.4737
-0.39215,0.0076294,-0.04364,1.4734
-0.37384,0.0082397,-0.045776,1.4731
-0.35126,0.013428,-0.054932,1.4734
-0.32288,0.011292,-0.057983,1.4734
-0.29449,0.010376,-0.06012,1.4731
-0.26489,0.015869,-0.042725,1.4728
-0.23163,0.013733,-0.035706,1.4731
-0.18555,0.011292,-0.025024,1.4731
-0.1355,0,-0.015564,1.4731
-0.10101,-0.00091553,0.0057983,1.4731
-0.10101,-0.0094604,0.014648,1.4731
-0.13062,-0.018311,0.031128,1.4728
-0.15533,-0.020752,0.040894,1.4731
-0.15198,-0.024414,0.042725,1.4725
-0.12939,-0.019531,0.0354,1.4725
-0.11078,-0.020447,0.02594,1.4731
-0.1059,-0.018921,0.025635,1.4725
-0.12634,-0.023804,0.0085449,1.4722
-0.15533,-0.0091553,-0.013123,1.4731
-0.18005,-0.0073242,-0.02533,1.4725
-0.20752,-0.0021362,-0.032043,1.4728
-0.23438,0.011292,-0.039978,1.4728
-0.24597,0.017395,-0.057068,1.4725
-0.23102,0.010681,-0.060425,1.4719
-0.19714,0.017395,-0.039368,1.4728
-0.16113,0.014648,-0.033264,1.4728
-0.13123,0.0064087,-0.020752,1.4728
-0.1123,0.0079346,-0.0082397,1.4725
-0.10742,0.00030518,0.0054932,1.4728
-0.10162,0.00061035,0.027161,1.4728
-0.092468,-0.0039673,0.039368,1.4725
-0.093079,-0.012817,0.045776,1.4728
-0.10345,-0.019836,0.056763,1.4725
-0.12421,-0.025635,0.048218,1.4719
-0.15259,-0.018921,0.040283,1.4725
-0.17303,-0.022278,0.032959,1.4722
-0.17181,-0.016479,0.019836,1.4725
-0.16663,-0.0079346,0.0039673,1.4713
-0.15869,0.0030518,-0.014648,1.4722
-0.13306,0.0042725,-0.03479,1.4728
-0.10895,0.014954,-0.035706,1.4719
-0.098267,0.0088501,-0.0354,1.4722
-0.11414,0.0073242,-0.048523,1.4709
-0.14679,0.0064087,-0.041504,1.4716
-0.16632,0.0048828,-0.037842,1.4713
-0.15564,-0.0033569,-0.022888,1.4716
-0.13245,-0.0036621,-0.020142,1.4719
-0.112,-0.0064087,-0.014648,1.4722
-0.097046,-0.01709,-0.0030518,1.4713
-0.085144,-0.015259,0.0018311,1.4722
-0.078735,-0.013428,0.015259,1.4716
-0.082703,-0.018311,0.032349,1.4719
-0.084534,-0.013428,0.041199,1.4713
-0.07782,-0.021057,0.050659,1.4719
-0.062561,-0.019531,0.039368,1.4716
-0.043945,-0.027771,0.027161,1.4722
-0.02655,-0.027161,0.012817,1.4722
-0.015564,-0.021973,-0.010986,1.4719
-0.02533,-0.015259,-0.016174,1.4716
-0.050354,-0.013123,-0.032959,1.4713
-0.083008,-0.0054932,-0.039978,1.4713
-0.10864,-0.0033569,-0.04303,1.4709
-0.11047,-0.00061035,-0.047302,1.4716
-0.098877,-0.0012207,-0.06073,1.4716
-0.090332,-0.00091553,-0.067444,1.4716
-0.093079,-0.0039673,-0.054932,1.4709
-0.092773,-0.00061035,-0.046692,1.4706
-0.074768,-0.0018311,-0.028992,1.4706
-0.052795,-0.013733,-0.0061035,1.4709
-0.043945,-0.015564,0.0067139,1.4716
-0.045776,-0.0048828,0.016479,1.4713
-0.046082,-0.01709,0.037842,1.4713
-0.044861,-0.016785,0.06897,1.4709
-0.049744,-0.016174,0.054016,1.4709
-0.047913,-0.016479,0.038452,1.4706
-0.032043,-0.0097656,0.010681,1.4706
-0.016785,-0.0033569,0.0048828,1.4706
-0.020142,-0.010376,-0.019836,1.4713
-0.041504,-0.0094604,-0.038147,1.4713
-0.071716,-0.0054932,-0.046082,1.4706
-0.093994,0.0015259,-0.044861,1.4709
-0.095215,-0.0012207,-0.039978,1.4706
-0.085449,-0.005188,-0.045776,1.4709
-0.077209,-0.0054932,-0.046387,1.4703
-0.08606,0.0036621,-0.041199,1.4713
-0.096436,0.0015259,-0.0354,1.4703
-0.08667,0.0027466,-0.022583,1.4706
-0.06134,0.00061035,-0.0057983,1.4709
-0.037231,-0.0036621,0.00091553,1.4709
-0.041504,-0.0079346,0.013428,1.4706
-0.059204,-0.014343,0.016479,1.4706
-0.056458,-0.011597,0.021667,1.4706
-0.027161,-0.01709,0.027466,1.4706
0.0015259,-0.031738,0.028076,1.4703
0.0094604,-0.036316,0.022888,1.4703
0.0027466,-0.027771,0.018005,1.47
-0.00030518,-0.014343,0.013733,1.4703
0.007019,-0.0088501,0.0015259,1.47
0.011902,-0.011597,-0.012512,1.4706
0.0061035,-0.0091553,-0.028992,1.47
-0.0039673,-0.00030518,-0.038452,1.4697
-0.0097656,0.0027466,-0.047913,1.4706
-0.014038,0.012207,-0.049744,1.4691
-0.02594,0.011292,-0.051575,1.47
-0.038147,0.019836,-0.048218,1.4697
-0.036621,0.011292,-0.039368,1.4697
-0.021973,0.013428,-0.038147,1.4703
-0.019226,0.0064087,-0.025635,1.4706
-0.044556,-0.0033569,-0.00030518,1.4697
-0.076294,0.00061035,0.014038,1.4703
-0.082092,0.00091553,0.028076,1.4706
-0.054932,0.0027466,0.027161,1.4709
-0.011597,-0.0048828,0.028687,1.47
0.018005,-0.014343,0.028381,1.4697
0.031738,-0.011292,0.037537,1.47
0.036621,-0.013123,0.033569,1.4694
0.02594,-0.015259,0.023804,1.4697
0.0076294,-0.018311,0.0082397,1.4694
0.0039673,-0.0012207,-0.007019,1.4694
0.0061035,0.0039673,-0.025635,1.4697
-0.0088501,0.005188,-0.036621,1.4697
-0.032043,0.007019,-0.046997,1.47
-0.050659,0.0091553,-0.050659,1.47
-0.062866,0.0097656,-0.048218,1.4694
-0.072327,0.010681,-0.03418,1.47
-0.078125,0.0085449,-0.044556,1.47
-0.083923,0.0036621,-0.042725,1.4694
-0.080261,-0.0054932,-0.033264,1.4694
-0.060425,-0.0030518,-0.015259,1.4694
-0.030823,-0.0076294,-0.012817,1.47
-0.00091553,-0.017395,-0.013428,1.47
0.027161,-0.0177,0.00061035,1.4697
0.056152,-0.023193,0.018311,1.4691
0.072937,-0.022583,0.029602,1.4697
0.073853,-0.024719,0.03418,1.4697
0.064087,-0.0177,0.030823,1.4691
0.048218,-0.0091553,0.016479,1.4694
0.03418,-0.00030518,0.0039673,1.4691
0.031128,0.0054932,-0.0024414,1.4694
0.037537,-0.0021362,-0.021667,1.4688
0.040894,0.0024414,-0.02533,1.4691
0.032959,0.0085449,-0.030823,1.4691
0.020142,0.015259,-0.041809,1.4694
0.014954,0.0085449,-0.04364,1.4691
0.02655,0.013123,-0.040894,1.4691
0.059204,0.010071,-0.038757,1.4691
0.08728,0.0067139,-0.035095,1.4697
0.089417,0.012207,-0.019226,1.4694
0.06897,-0.0085449,0.0018311,1.4688
0.06073,-0.013123,0.0097656,1.4685
0.083313,-0.021667,0.011597,1.4691
0.11017,-0.019531,0.011597,1.4691
0.12573,-0.022583,0.025024,1.4682
0.13,-0.027161,0.022888,1.4694
0.13123,-0.018311,0.013123,1.4688
0.14069,-0.013123,0.012207,1.4694
0.14587,-0.007019,0.0073242,1.4697
0.12146,-0.0076294,-0.0064087,1.4685
0.070801,-0.0064087,-0.016479,1.4685
0.030212,-0.010376,-0.036621,1.4685
0.021667,-0.0033569,-0.047302,1.4688
0.028992,0.00091553,-0.054932,1.4685
0.041199,0.0082397,-0.047302,1.4682
0.065002,0.014954,-0.029297,1.4685
0.091248,0.025635,-0.032349,1.4691
0.10315,0.029602,-0.045166,1.4682
0.10986,0.0177,-0.050354,1.4685
0.1236,0.014038,-0.032349,1.4685
0.14191,0.0088501,-0.015259,1.4682
0.15594,0.0030518,-0.0073242,1.4685
0.17609,-0.0061035,0.010681,1.4682
0.20355,-0.014038,0.020142,1.4688
0.23468,-0.0073242,0.032654,1.4679
0.25543,-0.012512,0.046082,1.4682
0.25391,-0.018005,0.038147,1.4682
0.22919,-0.022583,0.029602,1.4679
0.19531,-0.022583,0.013733,1.4682
0.17181,-0.019531,-0.0057983,1.4682
0.16724,-0.013428,-0.018616,1.4682
0.18463,-0.0061035,-0.026855,1.4679
0.20874,0.0048828,-0.040283,1.4676
0.224,0.0091553,-0.045776,1.4685
0.21729,0.012512,-0.057678,1.4679
0.19775,0.014343,-0.054016,1.4679
0.18311,0.0054932,-0.047607,1.4679
0.18188,0.0045776,-0.031738,1.4682
0.19409,0.0057983,-0.016785,1.4679
0.2121,0.019531,-0.013733,1.4682
0.22614,0.0079346,-0.011597,1.4676
0.23529,0.0015259,-0.0024414,1.4685
0.2475,-0.0073242,0.015869,1.4676
0.2594,-0.013428,0.032959,1.4679
0.2652,-0.018005,0.036621,1.4679
0.26733,-0.024109,0.032349,1.4682
0.27008,-0.023499,0.023804,1.4685
0.26947,-0.013428,0.017395,1.4676
0.26367,-0.0057983,0.010376,1.4679
0.25665,-0.0024414,-0.0015259,1.4679
0.25726,-0.00030518,-0.010986,1.4679
0.26276,0.0073242,-0.031738,1.4679
0.26337,0.013428,-0.039978,1.4682
0.25238,0.014954,-0.053101,1.4676
0.23468,0.013733,-0.055542,1.4679
0.21393,0.0088501,-0.057373,1.4676
0.19562,0.015869,-0.046692,1.4679
0.19806,0.01709,-0.040894,1.4673
0.22491,0.021057,-0.044861,1.4679
0.26062,0.015259,-0.027771,1.4676
0.28381,0.012512,-0.020447,1.4679
0.28748,0.0082397,-0.00091553,1.467
0.29205,-0.0067139,0.018616,1.4679
0.30334,-0.016785,0.039063,1.4673
0.31586,-0.014954,0.048523,1.4676
0.3244,-0.0177,0.037231,1.4676
0.33386,-0.012207,0.036926,1.4679
0.34332,-0.0094604,0.029602,1.4676
0.3595,-0.012817,0.025635,1.467
0.37506,-0.014038,0,1.4676
0.36652,-0.010376,-0.0076294,1.4682
0.33081,0,-0.024414,1.4667
0.2832,0.011597,-0.045471,1.4679
0.24597,0.013428,-0.063477,1.4673
0.22217,0.012512,-0.067444,1.4673
0.21271,0.015259,-0.072021,1.4673
0.21484,0.016174,-0.059814,1.467
0.22278,0.0085449,-0.046997,1.467
0.23773,0,-0.030823,1.4673
0.24536,0.00091553,-0.027161,1.4676
0.242,-0.0067139,-0.010376,1.467
0.23865,-0.022278,0.0076294,1.4667
0.24353,-0.019836,0.016785,1.467
0.24933,-0.018616,0.028687,1.4673
0.25818,-0.022888,0.032654,1.4673
0.26276,-0.027466,0.033569,1.4673
0.27069,-0.035095,0.023499,1.4676
0.28015,-0.029907,0.020447,1.4667
0.27557,-0.02655,0.010376,1.4667
0.24902,-0.025635,-0.005188,1.4664
0.2124,-0.010681,0.013123,1.467
0.17181,-0.0057983,-0.0061035,1.4664
0.14099,0.015259,-0.029907,1.4667
0.12848,0.014343,-0.057068,1.467
0.13092,0.021973,-0.062561,1.4667
0.13702,0.020752,-0.060425,1.4664
0.13336,0.014954,-0.042114,1.4673
0.1181,0.0094604,-0.03479,1.4667
0.10376,0.0097656,-0.036926,1.467
0.10437,0.010071,-0.021057,1.4664
0.11597,0.010681,0.0033569,1.4664
0.13306,0.013733,0.012207,1.4664
0.1532,0.0033569,0.021973,1.467
0.16876,-0.0097656,0.02655,1.4673
0.16235,-0.021362,0.03479,1.467
0.13855,-0.021667,0.030823,1.4664
0.12115,-0.023193,0.028076,1.4667
0.12207,-0.016174,0.018616,1.4667
0.12573,-0.015564,0.0177,1.4661
0.11444,-0.0085449,0.0064087,1.4661
0.089722,0.0015259,-0.0048828,1.4667
0.070496,0.00030518,-0.019226,1.4661
0.06134,0.0057983,-0.023193,1.4661
0.06073,0.00091553,-0.038757,1.4664
0.046387,-0.0033569,-0.047913,1.4658
0.0045776,0.0061035,-0.056152,1.4658
-0.048523,0.0027466,-0.048828,1.4664
-0.075073,0.0057983,-0.044861,1.4664
-0.050659,0.011292,-0.029907,1.4664
0.0024414,0.0085449,-0.016479,1.4664
0.050659,-0.0015259,0.0054932,1.4658
0.085449,-0.012207,0.022888,1.4661
0.10284,-0.012817,0.036926,1.4664
0.10376,-0.022278,0.036316,1.4664
0.086975,-0.025024,0.037842,1.4661
0.062256,-0.030212,0.035095,1.4664
0.050049,-0.033569,0.025024,1.4655
0.043945,-0.022888,0.020142,1.4661
0.021973,-0.022583,0.010376,1.4658
-0.005188,-0.018921,-0.00061035,1.4658
-0.020447,-0.0067139,-0.0097656,1.4655
-0.028381,0.0021362,-0.02594,1.4658
-0.037537,0.0064087,-0.031738,1.4661
-0.04425,0.0088501,-0.04364,1.4661
-0.047607,0.013123,-0.051575,1.4655
-0.048218,0.015869,-0.050049,1.4661
-0.045776,0.017395,-0.047913,1.4658
-0.047607,0.018311,-0.04303,1.4658
-0.054321,0.0097656,-0.045471,1.4648
-0.059814,0.0067139,-0.031433,1.4658
-0.062561,0.012817,-0.012817,1.4651
-0.056152,0.0067139,0.00061035,1.4658
-0.039368,-0.0064087,0.010376,1.4658
-0.016479,-0.011902,0.038147,1.4658
0.0018311,-0.01709,0.045471,1.4658
0.0088501,-0.014954,0.039673,1.4658
0.0036621,-0.015259,0.027771,1.4648
-0.010376,-0.012207,0.018005,1.4655
-0.027161,-0.0097656,0.014038,1.4651
-0.039978,-0.0064087,-0.0091553,1.4651
-0.043335,0.0039673,-0.033569,1.4658
-0.039978,0.0073242,-0.036926,1.4655
-0.036011,0.010986,-0.043945,1.4655
-0.028992,0.010681,-0.049438,1.4651
-0.019531,0.013733,-0.055237,1.4658
-0.0177,0.021973,-0.055847,1.4661
-0.026855,0.0067139,-0.054321,1.4651
-0.046387,0.0079346,-0.036621,1.4655
-0.067749,0.012512,-0.030212,1.4651
-0.074768,0.010681,-0.020142,1.4655
-0.064697,0.0091553,-0.0027466,1.4651
-0.042725,0.00030518,0.0073242,1.4655
-0.014343,-0.0042725,0.023804,1.4658
0.014343,-0.0042725,0.046997,1.4651
0.043945,-0.010986,0.040588,1.4648
0.059204,-0.018005,0.029907,1.4655
0.06012,-0.022583,0.021057,1.4648
0.046692,-0.016785,0.023193,1.4651
0.019531,-0.010071,0.021973,1.4639
-0.017395,-0.0073242,0.0073242,1.4655
-0.057983,-0.0054932,-0.014648,1.4642
-0.089722,-0.0057983,-0.032654,1.4648
-0.099487,0.0024414,-0.049438,1.4651
-0.093689,0.00091553,-0.047302,1.4642
-0.084534,0.0033569,-0.05127,1.4651
-0.075073,0.0079346,-0.054016,1.4658
-0.06897,0.011597,-0.042419,1.4645
-0.066528,0.0088501,-0.030823,1.4648
-0.06012,0.0045776,-0.026245,1.4655
-0.043335,0.010681,-0.016174,1.4648
-0.023499,-0.00061035,-0.0091553,1.4648
-0.0097656,-0.00091553,0.0018311,1.4651
-0.0018311,-0.013733,0.020142,1.4651
-0.00030518,-0.0094604,0.036926,1.4648
0.0018311,-0.011292,0.035095,1.4651
0.011597,-0.021973,0.037842,1.4658
0.032959,-0.020142,0.029907,1.4648
0.046387,-0.01709,0.020752,1.4648
0.031433,-0.0057983,0.010986,1.4648
-0.0079346,-0.00061035,-0.00091553,1.4651
-0.054626,-0.0021362,-0.015869,1.4645
-0.092773,0.0061035,-0.032349,1.4651
-0.11475,0.010376,-0.045471,1.4648
-0.1123,0.015259,-0.054016,1.4648
-0.090027,0.015869,-0.057373,1.4642
-0.071716,0.016479,-0.063171,1.4645
-0.078735,0.018616,-0.059814,1.4642
-0.10498,0.012512,-0.052185,1.4645
-0.10956,0.016785,-0.0354,1.4648
-0.07843,0.010681,-0.018921,1.4651
-0.036621,0,0.0012207,1.4651
0.0039673,-0.00091553,0.011902,1.4645
0.038452,-0.014648,0.031738,1.4648
0.058594,-0.025635,0.040283,1.4651
0.063782,-0.02655,0.041199,1.4655
0.060425,-0.016174,0.037842,1.4651
0.064087,-0.022583,0.033569,1.4651
0.083618,-0.021057,0.028076,1.4651
0.10132,-0.016479,0.017395,1.4645
0.091553,-0.018005,0.00030518,1.4648
0.065002,-0.01709,-0.013123,1.4648
0.033569,-0.011597,-0.031128,1.4645
-0.0027466,-0.0057983,-0.043945,1.4642
-0.031433,-0.0039673,-0.054626,1.4642
-0.050354,-0.0027466,-0.065308,1.4648
-0.067139,0.0076294,-0.06958,1.4648
-0.083618,0.0057983,-0.058594,1.4648
-0.090027,0.0027466,-0.049744,1.4648
-0.090332,0.00061035,-0.043945,1.4648
-0.088806,-0.0012207,-0.02594,1.4645
-0.079956,-0.0091553,0.022278,1.4648
-0.057068,-0.010376,0.047913,1.4645
-0.025024,-0.0064087,0.03418,1.4648
0.0015259,-0.00030518,0.029297,1.4642
0.010681,-0.0018311,0.033569,1.4642
0.010986,-0.0045776,0.0354,1.4648
0.015259,-0.0061035,0.02594,1.4642
0.012207,-0.007019,0.012512,1.4648
0.0027466,-0.0088501,0.0030518,1.4639
-0.0064087,-0.0024414,-0.011902,1.4636
-0.013733,-0.007019,-0.026245,1.4639
-0.018005,-0.0036621,-0.046997,1.4636
-0.0177,0.0042725,-0.054932,1.4642
-0.014648,0.0042725,-0.06073,1.4642
-0.014038,0.0076294,-0.060425,1.4642
-0.014343,0.007019,-0.056763,1.4639
-0.029907,0.0015259,-0.055237,1.4636
-0.056763,-0.0024414,-0.054016,1.4633
-0.073242,0.0015259,-0.05249,1.4642
-0.06897,0.0021362,-0.025024,1.4639
-0.043945,0.0030518,0.0042725,1.4639
-0.0073242,-0.0021362,0.012207,1.4639
0.028687,-0.0094604,0.012512,1.4639
0.052185,-0.020142,0.020447,1.4639
0.065002,-0.027771,0.030518,1.4642
0.085754,-0.018616,0.043335,1.4639
0.11047,-0.01709,0.036621,1.4642
0.10529,-0.017395,0.025635,1.4636
0.067749,-0.016479,0.014648,1.4633
0.023804,-0.015869,-0.0018311,1.4639
-0.0015259,-0.012207,-0.014343,1.4636
-0.0097656,-0.0067139,-0.026245,1.4636
-0.024414,-0.0064087,-0.039063,1.4633
-0.053406,-0.0073242,-0.046997,1.4636
-0.078735,-0.0015259,-0.055237,1.4633
-0.074768,-0.0030518,-0.057373,1.463
-0.046692,-0.010986,-0.050049,1.4639
-0.019226,-0.0085449,-0.033569,1.4633
-0.028992,-0.0073242,-0.03418,1.4633
-0.067444,-0.018616,-0.018921,1.4636
-0.087891,-0.030823,-0.0012207,1.4639
-0.068054,-0.030823,0.019531,1.4633
-0.015259,-0.020752,0.031433,1.4639
0.0354,-0.023193,0.043945,1.4639
0.054016,-0.023193,0.052185,1.463
0.033569,-0.018616,0.05249,1.4636
0.0057983,-0.015869,0.044861,1.4633
-0.0094604,-0.01709,0.033569,1.4633
-0.010986,-0.01709,0.0177,1.463
0.0030518,-0.007019,0.0091553,1.4624
0.026245,-0.0094604,-0.0045776,1.4639
0.028687,-0.010376,-0.023193,1.4627
-0.0021362,-0.0021362,-0.033569,1.4633
-0.039673,-0.0030518,-0.039063,1.463
-0.067139,-0.007019,-0.04364,1.4633
-0.076904,-0.0015259,-0.056458,1.463
-0.067749,-0.0024414,-0.045471,1.463
-0.054016,-0.0045776,-0.034485,1.463
-0.050659,-0.0088501,-0.027466,1.4633
-0.050659,-0.0097656,-0.0067139,1.463
-0.038452,-0.014038,0.0079346,1.463
-0.011902,-0.0097656,0.010986,1.463
0.0082397,-0.014648,0.021667,1.4633
-0.0021362,-0.0085449,0.033875,1.463
-0.029297,-0.0097656,0.035706,1.4633
-0.036621,-0.0088501,0.038147,1.4633
-0.015869,-0.0085449,0.038757,1.463
0.011597,-0.0064087,0.03418,1.4627
0.027466,-0.012207,0.018616,1.4624
0.029297,-0.010986,0.007019,1.4627
0.019836,-0.0094604,-0.0061035,1.463
0.0088501,-0.011597,-0.016785,1.4621
0.0061035,0.0012207,-0.026855,1.463
0.010376,0.0054932,-0.044861,1.4618
0.0057983,0.018005,-0.054932,1.4621
-0.013733,0.028687,-0.053711,1.4621
-0.04425,0.021973,-0.049744,1.463
-0.064392,0.015869,-0.03479,1.4627
-0.05127,0.012512,-0.032959,1.4624
-0.010376,0.010986,-0.025635,1.463
0.032959,0.007019,-0.0088501,1.4627
0.046997,0.0054932,0.0039673,1.463
0.042114,-0.00091553,0.013428,1.4624
0.024109,-0.0076294,0.027771,1.4627
0.005188,-0.015259,0.028076,1.4618
-0.0018311,-0.023193,0.042725,1.4627
0.005188,-0.021667,0.043945,1.4627
0.021057,-0.022583,0.033569,1.4627
0.03479,-0.018921,0.021973,1.4621
0.027466,-0.013733,0.0073242,1.4627
0.0045776,-0.0091553,0.0027466,1.4624
-0.016479,-0.0094604,-0.023804,1.4624
-0.024414,-0.0036621,-0.039063,1.4621
-0.025635,0.0015259,-0.042419,1.4621
-0.03479,-0.0021362,-0.048218,1.4621
-0.045471,0.010986,-0.038452,1.4624
-0.045776,0.0177,-0.043945,1.4624
-0.038147,0.013428,-0.036621,1.4618
-0.032043,0.0057983,-0.032959,1.4624
-0.029297,0.011292,-0.013428,1.4618
-0.024109,0.0079346,0.0061035,1.4621
-0.0064087,-0.0033569,0.014038,1.4624
0.02655,-0.012512,0.016785,1.4627
0.059814,-0.010376,0.033875,1.4621
0.074463,-0.0021362,0.044556,1.4621
0.065002,-0.0085449,0.049438,1.4621
0.042114,-0.020752,0.051575,1.4627
0.016174,-0.014038,0.065613,1.4621
-0.0027466,-0.012207,0.04364,1.4621
-0.011597,-0.0048828,0.0097656,1.4615
-0.011597,0,-0.023499,1.4615
-0.0097656,0.00061035,-0.030823,1.4615
-0.014038,0.0036621,-0.04364,1.4618
-0.021973,0.013428,-0.056152,1.4618
-0.030518,0.011902,-0.056458,1.4618
-0.038452,0.011292,-0.056458,1.4615
-0.040894,0.0097656,-0.049744,1.4618
-0.038452,0.0039673,-0.045471,1.4621
-0.040894,-0.0012207,-0.042725,1.4615
-0.040894,-0.010071,-0.028687,1.4621
-0.030212,-0.011597,-0.019226,1.4618
-0.0177,-0.018921,0.0018311,1.4618
-0.014648,-0.016174,0.020752,1.4615
